1,2017-12-01 00,613.4117647058823
1,2017-12-01 01,417.5882352941176
1,2017-12-01 02,328.36842105263156
1,2017-12-01 03,348.8421052631579
1,2017-12-01 04,325.7368421052632
1,2017-12-01 05,367.1578947368421
1,2017-12-01 06,303.0
1,2017-12-01 07,546.7894736842105
1,2017-12-01 08,705.7142857142857
1,2017-12-01 09,667.95
1,2017-12-01 10,525.95
1,2017-12-01 11,780.6
1,2017-12-01 12,1172.45
1,2017-12-01 13,874.75
1,2017-12-01 14,536.2
1,2017-12-01 15,555.25
1,2017-12-01 16,546.2
1,2017-12-01 17,862.45
1,2017-12-01 18,841.3
1,2017-12-01 19,596.3
1,2017-12-01 20,573.5
1,2017-12-01 21,576.5
1,2017-12-01 22,643.8
1,2017-12-01 23,430.1578947368421
1,2017-12-02 00,313.625
1,2017-12-02 01,534.375
1,2017-12-02 02,403.625
1,2017-12-02 03,348.25
1,2017-12-02 04,324.75
1,2017-12-02 05,358.375
1,2017-12-02 06,299.75
1,2017-12-02 07,282.0
1,2017-12-02 08,509.25
1,2017-12-02 09,577.125
1,2017-12-02 10,503.25
1,2017-12-02 11,819.25
1,2017-12-02 12,1042.75
1,2017-12-02 13,786.75
1,2017-12-02 14,618.0
1,2017-12-02 15,490.625
1,2017-12-02 16,578.125
1,2017-12-02 17,748.875
1,2017-12-02 18,866.625
1,2017-12-02 19,626.5
1,2017-12-02 20,511.625
1,2017-12-02 21,523.2857142857143
1,2017-12-02 22,574.5714285714286
1,2017-12-02 23,369.85714285714283
1,2017-12-03 00,313.625
1,2017-12-03 01,534.375
1,2017-12-03 02,403.625
1,2017-12-03 03,348.25
1,2017-12-03 04,324.75
1,2017-12-03 05,358.375
1,2017-12-03 06,299.75
1,2017-12-03 07,282.0
1,2017-12-03 08,509.25
1,2017-12-03 09,577.125
1,2017-12-03 10,503.25
1,2017-12-03 11,819.25
1,2017-12-03 12,1042.75
1,2017-12-03 13,786.75
1,2017-12-03 14,618.0
1,2017-12-03 15,490.625
1,2017-12-03 16,578.125
1,2017-12-03 17,748.875
1,2017-12-03 18,866.625
1,2017-12-03 19,626.5
1,2017-12-03 20,511.625
1,2017-12-03 21,523.2857142857143
1,2017-12-03 22,574.5714285714286
1,2017-12-03 23,369.85714285714283
1,2017-12-04 00,613.4117647058823
1,2017-12-04 01,417.5882352941176
1,2017-12-04 02,328.36842105263156
1,2017-12-04 03,348.8421052631579
1,2017-12-04 04,325.7368421052632
1,2017-12-04 05,367.1578947368421
1,2017-12-04 06,303.0
1,2017-12-04 07,546.7894736842105
1,2017-12-04 08,705.7142857142857
1,2017-12-04 09,667.95
1,2017-12-04 10,525.95
1,2017-12-04 11,780.6
1,2017-12-04 12,1172.45
1,2017-12-04 13,874.75
1,2017-12-04 14,536.2
1,2017-12-04 15,555.25
1,2017-12-04 16,546.2
1,2017-12-04 17,862.45
1,2017-12-04 18,841.3
1,2017-12-04 19,596.3
1,2017-12-04 20,573.5
1,2017-12-04 21,576.5
1,2017-12-04 22,643.8
1,2017-12-04 23,430.1578947368421
1,2017-12-05 00,613.4117647058823
1,2017-12-05 01,417.5882352941176
1,2017-12-05 02,328.36842105263156
1,2017-12-05 03,348.8421052631579
1,2017-12-05 04,325.7368421052632
1,2017-12-05 05,367.1578947368421
1,2017-12-05 06,303.0
1,2017-12-05 07,546.7894736842105
1,2017-12-05 08,705.7142857142857
1,2017-12-05 09,667.95
1,2017-12-05 10,525.95
1,2017-12-05 11,780.6
1,2017-12-05 12,1172.45
1,2017-12-05 13,874.75
1,2017-12-05 14,536.2
1,2017-12-05 15,555.25
1,2017-12-05 16,546.2
1,2017-12-05 17,862.45
1,2017-12-05 18,841.3
1,2017-12-05 19,596.3
1,2017-12-05 20,573.5
1,2017-12-05 21,576.5
1,2017-12-05 22,643.8
1,2017-12-05 23,430.1578947368421
1,2017-12-06 00,613.4117647058823
1,2017-12-06 01,417.5882352941176
1,2017-12-06 02,328.36842105263156
1,2017-12-06 03,348.8421052631579
1,2017-12-06 04,325.7368421052632
1,2017-12-06 05,367.1578947368421
1,2017-12-06 06,303.0
1,2017-12-06 07,546.7894736842105
1,2017-12-06 08,705.7142857142857
1,2017-12-06 09,667.95
1,2017-12-06 10,525.95
1,2017-12-06 11,780.6
1,2017-12-06 12,1172.45
1,2017-12-06 13,874.75
1,2017-12-06 14,536.2
1,2017-12-06 15,555.25
1,2017-12-06 16,546.2
1,2017-12-06 17,862.45
1,2017-12-06 18,841.3
1,2017-12-06 19,596.3
1,2017-12-06 20,573.5
1,2017-12-06 21,576.5
1,2017-12-06 22,643.8
1,2017-12-06 23,430.1578947368421
1,2017-12-07 00,613.4117647058823
1,2017-12-07 01,417.5882352941176
1,2017-12-07 02,328.36842105263156
1,2017-12-07 03,348.8421052631579
1,2017-12-07 04,325.7368421052632
1,2017-12-07 05,367.1578947368421
1,2017-12-07 06,303.0
1,2017-12-07 07,546.7894736842105
1,2017-12-07 08,705.7142857142857
1,2017-12-07 09,667.95
1,2017-12-07 10,525.95
