1,2017-12-01 00,549.7653515969839
1,2017-12-01 01,386.09608374192277
1,2017-12-01 02,277.1903425386886
1,2017-12-01 03,313.6248029049156
1,2017-12-01 04,278.6190207631325
1,2017-12-01 05,306.18971666753583
1,2017-12-01 06,268.3562652044505
1,2017-12-01 07,513.8134954363849
1,2017-12-01 08,670.7548899035592
1,2017-12-01 09,659.3754839806666
1,2017-12-01 10,524.4929974664541
1,2017-12-01 11,754.3432184631548
1,2017-12-01 12,1104.3058066534072
1,2017-12-01 13,844.6129944436642
1,2017-12-01 14,533.3089597341854
1,2017-12-01 15,587.2920848517584
1,2017-12-01 16,532.8928374354424
1,2017-12-01 17,804.7062593825103
1,2017-12-01 18,786.6475193125632
1,2017-12-01 19,582.6710901180757
1,2017-12-01 20,546.2802978242571
1,2017-12-01 21,539.1290405093318
1,2017-12-01 22,580.4221359602216
1,2017-12-01 23,385.51571502980886
1,2017-12-02 00,324.66891898991037
1,2017-12-02 01,502.5007913255281
1,2017-12-02 02,371.0622767784039
1,2017-12-02 03,333.05596346368304
1,2017-12-02 04,293.26312779477837
1,2017-12-02 05,324.7542197269346
1,2017-12-02 06,280.667427395016
1,2017-12-02 07,282.13168813655415
1,2017-12-02 08,498.3243630216363
1,2017-12-02 09,547.3407083215668
1,2017-12-02 10,496.29949181558936
1,2017-12-02 11,760.229657504747
1,2017-12-02 12,989.047819498373
1,2017-12-02 13,743.3794411072296
1,2017-12-02 14,568.1461090952502
1,2017-12-02 15,477.53179256262194
1,2017-12-02 16,548.2652687025582
1,2017-12-02 17,723.9988075410516
1,2017-12-02 18,779.6412772347265
1,2017-12-02 19,582.3091080300455
1,2017-12-02 20,506.47385345052703
1,2017-12-02 21,509.04401769354956
1,2017-12-02 22,549.7677267975563
1,2017-12-02 23,369.95197583744215
1,2017-12-03 00,367.9268227503376
1,2017-12-03 01,508.6216260837868
1,2017-12-03 02,376.17964983573876
1,2017-12-03 03,335.13332450908007
1,2017-12-03 04,293.7536843341241
1,2017-12-03 05,334.6644303571564
1,2017-12-03 06,275.7231491263505
1,2017-12-03 07,280.7103956810203
1,2017-12-03 08,476.1773350661863
1,2017-12-03 09,531.9572639734446
1,2017-12-03 10,497.2297044562463
1,2017-12-03 11,760.002175360185
1,2017-12-03 12,993.3800651916505
1,2017-12-03 13,740.1871511586633
1,2017-12-03 14,576.3994961962962
1,2017-12-03 15,484.6652463436005
1,2017-12-03 16,557.7621154483863
1,2017-12-03 17,720.9418794583053
