1,2017-12-01 00,581.9388532395905
1,2017-12-01 01,396.1626312953445
1,2017-12-01 02,311.52050446747967
1,2017-12-01 03,330.9437255346138
1,2017-12-01 04,309.023946489699
1,2017-12-01 05,348.31976905996765
1,2017-12-01 06,287.45368556167347
1,2017-12-01 07,518.7348166232804
1,2017-12-01 08,669.5055194128556
1,2017-12-01 09,633.6788424782832
1,2017-12-01 10,498.9645739972349
1,2017-12-01 11,740.548999833143
1,2017-12-01 12,1112.2939723986271
1,2017-12-01 13,829.8683546042041
1,2017-12-01 14,508.6886673206908
1,2017-12-01 15,526.7612505218455
1,2017-12-01 16,518.1755876362575
1,2017-12-01 17,818.199442616057
1,2017-12-01 18,798.1346061486332
1,2017-12-01 19,565.7050584172471
1,2017-12-01 20,544.0748800977549
1,2017-12-01 21,546.9209561924249
1,2017-12-01 22,610.7679299161892
1,2017-12-01 23,408.08736704803835
1,2017-12-02 00,297.53353839696314
1,2017-12-02 01,506.9573043630998
1,2017-12-02 02,382.91582123706416
1,2017-12-02 03,330.3819999896131
1,2017-12-02 04,308.0877372480312
1,2017-12-02 05,339.9875068091245
1,2017-12-02 06,284.3704364591142
1,2017-12-02 07,267.5311528989832
1,2017-12-02 08,483.1214170702383
1,2017-12-02 09,547.5138887121478
1,2017-12-02 10,477.42926488089824
1,2017-12-02 11,777.2159468528084
1,2017-12-02 12,989.2486159057261
1,2017-12-02 13,746.3834558272165
1,2017-12-02 14,586.291675502027
1,2017-12-02 15,465.45202798249517
1,2017-12-02 16,548.4625807437045
1,2017-12-02 17,710.4517451320072
1,2017-12-02 18,822.1602318478061
1,2017-12-02 19,594.3555577702588
1,2017-12-02 20,485.3745606451854
1,2017-12-02 21,496.4369873703017
1,2017-12-02 22,545.0913358458513
1,2017-12-02 23,350.88052424289134
1,2017-12-03 00,297.53353839696314
1,2017-12-03 01,506.9573043630998
1,2017-12-03 02,382.91582123706416
1,2017-12-03 03,330.3819999896131
1,2017-12-03 04,308.0877372480312
1,2017-12-03 05,339.9875068091245
1,2017-12-03 06,284.3704364591142
1,2017-12-03 07,267.5311528989832
1,2017-12-03 08,483.1214170702383
1,2017-12-03 09,547.5138887121478
1,2017-12-03 10,477.42926488089824
1,2017-12-03 11,777.2159468528084
1,2017-12-03 12,989.2486159057261
1,2017-12-03 13,746.3834558272165
1,2017-12-03 14,586.291675502027
1,2017-12-03 15,465.45202798249517
1,2017-12-03 16,548.4625807437045
1,2017-12-03 17,710.4517451320072
1,2017-12-03 18,822.1602318478061
1,2017-12-03 19,594.3555577702588
1,2017-12-03 20,485.3745606451854
1,2017-12-03 21,496.4369873703017
1,2017-12-03 22,545.0913358458513
1,2017-12-03 23,350.88052424289134
1,2017-12-04 00,581.9388532395905
1,2017-12-04 01,396.1626312953445
1,2017-12-04 02,311.52050446747967
1,2017-12-04 03,330.9437255346138
1,2017-12-04 04,309.023946489699
1,2017-12-04 05,348.31976905996765
1,2017-12-04 06,287.45368556167347
1,2017-12-04 07,518.7348166232804
