time_stamp,loc_id,date,hour,week,holiday,week_num,data_mean_week_hour,data_median_week_hour,data_var_week_hour
2017-12-01 00:00:00,1,2017-12-01,0,4,0,13,389.0,389.0,7200.0
2017-12-01 00:00:00,2,2017-12-01,0,4,0,13,637.5,637.5,25312.5
2017-12-01 00:00:00,3,2017-12-01,0,4,0,13,129.0,129.0,450.0
2017-12-01 00:00:00,4,2017-12-01,0,4,0,13,232.5,232.5,56112.5
2017-12-01 00:00:00,5,2017-12-01,0,4,0,13,196.0,196.0,4050.0
2017-12-01 00:00:00,6,2017-12-01,0,4,0,13,354.5,354.5,3784.5
2017-12-01 00:00:00,7,2017-12-01,0,4,0,13,172.0,172.0,2312.0
2017-12-01 00:00:00,8,2017-12-01,0,4,0,13,70.0,70.0,128.0
2017-12-01 00:00:00,9,2017-12-01,0,4,0,13,406.0,406.0,288.0
2017-12-01 00:00:00,10,2017-12-01,0,4,0,13,31.5,31.5,612.5
2017-12-01 00:00:00,11,2017-12-01,0,4,0,13,365.0,365.0,6050.0
2017-12-01 00:00:00,12,2017-12-01,0,4,0,13,111.5,111.5,6160.5
2017-12-01 00:00:00,13,2017-12-01,0,4,0,13,76.0,76.0,968.0
2017-12-01 00:00:00,14,2017-12-01,0,4,0,13,60.0,60.0,648.0
2017-12-01 00:00:00,15,2017-12-01,0,4,0,13,24.5,24.5,4.5
2017-12-01 00:00:00,16,2017-12-01,0,4,0,13,14.5,14.5,84.5
2017-12-01 00:00:00,17,2017-12-01,0,4,0,13,226.5,226.5,11704.5
2017-12-01 00:00:00,18,2017-12-01,0,4,0,13,555.5,555.5,15664.5
2017-12-01 00:00:00,19,2017-12-01,0,4,0,13,377.5,377.5,5304.5
2017-12-01 00:00:00,20,2017-12-01,0,4,0,13,36.0,36.0,338.0
2017-12-01 00:00:00,21,2017-12-01,0,4,0,13,489.0,489.0,215168.0
2017-12-01 00:00:00,22,2017-12-01,0,4,0,13,3.5,3.5,0.5
2017-12-01 00:00:00,23,2017-12-01,0,4,0,13,570.0,570.0,13778.0
2017-12-01 00:00:00,24,2017-12-01,0,4,0,13,7.5,7.5,12.5
2017-12-01 00:00:00,25,2017-12-01,0,4,0,13,421.5,421.5,117612.5
2017-12-01 00:00:00,26,2017-12-01,0,4,0,13,60.0,60.0,800.0
2017-12-01 00:00:00,27,2017-12-01,0,4,0,13,16.0,16.0,0.0
2017-12-01 00:00:00,28,2017-12-01,0,4,0,13,137.5,137.5,2964.5
2017-12-01 00:00:00,29,2017-12-01,0,4,0,13,47.0,47.0,1352.0
2017-12-01 00:00:00,30,2017-12-01,0,4,0,13,340.5,340.5,8844.5
2017-12-01 00:00:00,31,2017-12-01,0,4,0,13,187.5,187.5,11704.5
2017-12-01 00:00:00,32,2017-12-01,0,4,0,13,23.5,23.5,60.5
2017-12-01 00:00:00,33,2017-12-01,0,4,0,13,20.0,20.0,32.0
2017-12-01 01:00:00,1,2017-12-01,1,4,0,13,410.5,410.5,12640.5
2017-12-01 01:00:00,2,2017-12-01,1,4,0,13,807.0,807.0,45000.0
2017-12-01 01:00:00,3,2017-12-01,1,4,0,13,60.5,60.5,3444.5
2017-12-01 01:00:00,4,2017-12-01,1,4,0,13,200.0,200.0,16200.0
2017-12-01 01:00:00,5,2017-12-01,1,4,0,13,121.0,121.0,882.0
2017-12-01 01:00:00,6,2017-12-01,1,4,0,13,169.0,169.0,98.0
2017-12-01 01:00:00,7,2017-12-01,1,4,0,13,113.0,113.0,3872.0
2017-12-01 01:00:00,8,2017-12-01,1,4,0,13,18.5,18.5,264.5
2017-12-01 01:00:00,9,2017-12-01,1,4,0,13,258.0,258.0,19208.0
2017-12-01 01:00:00,10,2017-12-01,1,4,0,13,11.0,11.0,2.0
2017-12-01 01:00:00,11,2017-12-01,1,4,0,13,231.0,231.0,2178.0
2017-12-01 01:00:00,12,2017-12-01,1,4,0,13,44.5,44.5,144.5
2017-12-01 01:00:00,13,2017-12-01,1,4,0,13,34.0,34.0,8.0
2017-12-01 01:00:00,14,2017-12-01,1,4,0,13,76.0,76.0,3528.0
2017-12-01 01:00:00,15,2017-12-01,1,4,0,13,10.5,10.5,0.5
2017-12-01 01:00:00,16,2017-12-01,1,4,0,13,8.0,8.0,18.0
2017-12-01 01:00:00,17,2017-12-01,1,4,0,13,127.0,127.0,2888.0
2017-12-01 01:00:00,18,2017-12-01,1,4,0,13,337.0,337.0,13778.0
2017-12-01 01:00:00,19,2017-12-01,1,4,0,13,191.0,191.0,72.0
2017-12-01 01:00:00,20,2017-12-01,1,4,0,13,17.5,17.5,4.5
2017-12-01 01:00:00,21,2017-12-01,1,4,0,13,566.5,566.5,59512.5
2017-12-01 01:00:00,22,2017-12-01,1,4,0,13,2.5,2.5,0.5
2017-12-01 01:00:00,23,2017-12-01,1,4,0,13,485.5,485.5,10224.5
2017-12-01 01:00:00,24,2017-12-01,1,4,0,13,1.0,1.0,0.0
2017-12-01 01:00:00,25,2017-12-01,1,4,0,13,577.5,577.5,23112.5
2017-12-01 01:00:00,26,2017-12-01,1,4,0,13,34.5,34.5,0.5
2017-12-01 01:00:00,27,2017-12-01,1,4,0,13,17.0,17.0,32.0
