time_stamp,loc_id,date,hour,week,holiday,week_num,data_mean_week_hour,data_median_week_hour,data_var_week_hour
2017-12-01 00:00:00,1,2017-12-01,0,4,0,13,603.2,660.0,45052.7
2017-12-01 00:00:00,2,2017-12-01,0,4,0,13,781.6,750.0,55360.8
2017-12-01 00:00:00,3,2017-12-01,0,4,0,13,172.8,128.0,19964.7
2017-12-01 00:00:00,4,2017-12-01,0,4,0,13,220.4,189.0,26212.300000000003
2017-12-01 00:00:00,5,2017-12-01,0,4,0,13,275.4,259.0,8716.8
2017-12-01 00:00:00,6,2017-12-01,0,4,0,13,398.0,371.0,43179.5
2017-12-01 00:00:00,7,2017-12-01,0,4,0,13,198.0,206.0,7606.5
2017-12-01 00:00:00,8,2017-12-01,0,4,0,13,88.6,78.0,1626.8
2017-12-01 00:00:00,9,2017-12-01,0,4,0,13,434.6,418.0,5231.8
2017-12-01 00:00:00,10,2017-12-01,0,4,0,13,30.2,29.0,290.70000000000005
2017-12-01 00:00:00,11,2017-12-01,0,4,0,13,405.6,419.0,6697.3
2017-12-01 00:00:00,12,2017-12-01,0,4,0,13,111.2,89.0,3073.7000000000003
2017-12-01 00:00:00,13,2017-12-01,0,4,0,13,72.6,54.0,1147.8000000000002
2017-12-01 00:00:00,14,2017-12-01,0,4,0,13,41.0,42.0,840.0
2017-12-01 00:00:00,15,2017-12-01,0,4,0,13,21.4,23.0,42.300000000000004
2017-12-01 00:00:00,16,2017-12-01,0,4,0,13,11.4,8.0,41.3
2017-12-01 00:00:00,17,2017-12-01,0,4,0,13,406.2,394.0,46882.7
2017-12-01 00:00:00,18,2017-12-01,0,4,0,13,637.0,623.0,18583.5
2017-12-01 00:00:00,19,2017-12-01,0,4,0,13,398.8,392.0,3300.7
2017-12-01 00:00:00,20,2017-12-01,0,4,0,13,41.6,47.0,216.8
2017-12-01 00:00:00,21,2017-12-01,0,4,0,13,420.8,474.0,75263.20000000001
2017-12-01 00:00:00,22,2017-12-01,0,4,0,13,5.25,5.0,4.916666666666667
2017-12-01 00:00:00,23,2017-12-01,0,4,0,13,532.6,563.0,10758.3
2017-12-01 00:00:00,24,2017-12-01,0,4,0,13,14.6,9.0,256.29999999999995
2017-12-01 00:00:00,25,2017-12-01,0,4,0,13,507.8,565.0,119864.7
2017-12-01 00:00:00,26,2017-12-01,0,4,0,13,53.8,43.0,469.20000000000005
2017-12-01 00:00:00,27,2017-12-01,0,4,0,13,23.4,24.0,62.80000000000001
2017-12-01 00:00:00,28,2017-12-01,0,4,0,13,338.2,232.0,55910.2
2017-12-01 00:00:00,29,2017-12-01,0,4,0,13,39.2,28.0,486.7
2017-12-01 00:00:00,30,2017-12-01,0,4,0,13,491.4,407.0,74455.3
2017-12-01 00:00:00,31,2017-12-01,0,4,0,13,217.6,242.0,5966.299999999999
2017-12-01 00:00:00,32,2017-12-01,0,4,0,13,61.6,19.0,8471.300000000001
2017-12-01 00:00:00,33,2017-12-01,0,4,0,13,20.4,21.0,11.3
2017-12-01 01:00:00,1,2017-12-01,1,4,0,13,420.6,427.0,3455.3
2017-12-01 01:00:00,2,2017-12-01,1,4,0,13,865.4,957.0,40997.3
2017-12-01 01:00:00,3,2017-12-01,1,4,0,13,46.2,38.0,1104.2
2017-12-01 01:00:00,4,2017-12-01,1,4,0,13,174.0,148.0,6344.0
2017-12-01 01:00:00,5,2017-12-01,1,4,0,13,151.4,151.0,1150.8
2017-12-01 01:00:00,6,2017-12-01,1,4,0,13,189.8,162.0,6093.699999999999
2017-12-01 01:00:00,7,2017-12-01,1,4,0,13,120.0,111.0,2025.0
2017-12-01 01:00:00,8,2017-12-01,1,4,0,13,24.0,20.0,191.5
2017-12-01 01:00:00,9,2017-12-01,1,4,0,13,312.2,356.0,16560.2
2017-12-01 01:00:00,10,2017-12-01,1,4,0,13,9.8,10.0,5.2
2017-12-01 01:00:00,11,2017-12-01,1,4,0,13,239.4,232.0,2377.8
2017-12-01 01:00:00,12,2017-12-01,1,4,0,13,40.6,36.0,419.3
2017-12-01 01:00:00,13,2017-12-01,1,4,0,13,29.2,32.0,49.7
2017-12-01 01:00:00,14,2017-12-01,1,4,0,13,45.6,34.0,1865.3000000000002
2017-12-01 01:00:00,15,2017-12-01,1,4,0,13,13.0,11.0,48.5
2017-12-01 01:00:00,16,2017-12-01,1,4,0,13,6.8,6.0,7.699999999999999
2017-12-01 01:00:00,17,2017-12-01,1,4,0,13,164.4,165.0,2307.8
2017-12-01 01:00:00,18,2017-12-01,1,4,0,13,368.0,420.0,25749.5
2017-12-01 01:00:00,19,2017-12-01,1,4,0,13,242.6,207.0,5374.8
2017-12-01 01:00:00,20,2017-12-01,1,4,0,13,23.6,17.0,255.29999999999998
2017-12-01 01:00:00,21,2017-12-01,1,4,0,13,488.25,430.0,30092.25
2017-12-01 01:00:00,22,2017-12-01,1,4,0,13,4.0,4.0,3.3333333333333335
2017-12-01 01:00:00,23,2017-12-01,1,4,0,13,399.6,414.0,18268.3
2017-12-01 01:00:00,24,2017-12-01,1,4,0,13,3.6,4.0,6.8
2017-12-01 01:00:00,25,2017-12-01,1,4,0,13,528.75,510.5,14233.583333333334
2017-12-01 01:00:00,26,2017-12-01,1,4,0,13,30.0,34.0,108.5
2017-12-01 01:00:00,27,2017-12-01,1,4,0,13,24.8,21.0,188.20000000000002
2017-12-01 01:00:00,28,2017-12-01,1,4,0,13,173.0,112.0,17302.0
2017-12-01 01:00:00,29,2017-12-01,1,4,0,13,10.8,11.0,12.2
2017-12-01 01:00:00,30,2017-12-01,1,4,0,13,436.8,307.0,70673.20000000001
2017-12-01 01:00:00,31,2017-12-01,1,4,0,13,112.0,84.0,2726.5
2017-12-01 01:00:00,32,2017-12-01,1,4,0,13,11.2,10.0,50.699999999999996
2017-12-01 01:00:00,33,2017-12-01,1,4,0,13,22.2,17.0,125.69999999999999
2017-12-01 02:00:00,1,2017-12-01,2,4,0,13,230.16666666666666,256.5,10876.566666666666
2017-12-01 02:00:00,2,2017-12-01,2,4,0,13,904.0,786.0,90414.5
2017-12-01 02:00:00,3,2017-12-01,2,4,0,13,34.2,20.0,1563.2
2017-12-01 02:00:00,4,2017-12-01,2,4,0,13,134.0,111.5,7631.333333333333
2017-12-01 02:00:00,5,2017-12-01,2,4,0,13,119.8,112.0,4322.7
2017-12-01 02:00:00,6,2017-12-01,2,4,0,13,187.8,184.0,2043.7
2017-12-01 02:00:00,7,2017-12-01,2,4,0,13,65.33333333333333,57.5,2215.4666666666662
2017-12-01 02:00:00,8,2017-12-01,2,4,0,13,14.8,12.0,99.7
2017-12-01 02:00:00,9,2017-12-01,2,4,0,13,229.8,290.0,19742.199999999997
2017-12-01 02:00:00,10,2017-12-01,2,4,0,13,5.8,6.0,2.2000000000000006
2017-12-01 02:00:00,11,2017-12-01,2,4,0,13,229.6,227.0,3190.7999999999997
2017-12-01 02:00:00,12,2017-12-01,2,4,0,13,16.2,14.0,70.2
2017-12-01 02:00:00,13,2017-12-01,2,4,0,13,18.2,13.0,67.7
2017-12-01 02:00:00,14,2017-12-01,2,4,0,13,33.2,19.0,775.7
2017-12-01 02:00:00,15,2017-12-01,2,4,0,13,11.2,10.0,27.700000000000003
2017-12-01 02:00:00,16,2017-12-01,2,4,0,13,6.8,6.0,6.7
2017-12-01 02:00:00,17,2017-12-01,2,4,0,13,96.5,104.0,3433.5
2017-12-01 02:00:00,18,2017-12-01,2,4,0,13,187.66666666666666,205.0,7449.466666666667
2017-12-01 02:00:00,19,2017-12-01,2,4,0,13,183.4,162.0,8879.8
2017-12-01 02:00:00,20,2017-12-01,2,4,0,13,32.4,24.0,753.3
2017-12-01 02:00:00,21,2017-12-01,2,4,0,13,297.75,302.5,8000.25
2017-12-01 02:00:00,22,2017-12-01,2,4,0,13,3.0,2.0,3.5
2017-12-01 02:00:00,23,2017-12-01,2,4,0,13,392.0,368.0,5983.5
2017-12-01 02:00:00,24,2017-12-01,2,4,0,13,3.0,3.0,3.3333333333333335
2017-12-01 02:00:00,25,2017-12-01,2,4,0,13,446.0,448.0,8928.666666666666
2017-12-01 02:00:00,26,2017-12-01,2,4,0,13,11.2,12.0,32.7
2017-12-01 02:00:00,27,2017-12-01,2,4,0,13,18.6,22.0,43.3
2017-12-01 02:00:00,28,2017-12-01,2,4,0,13,107.0,82.0,4971.0
2017-12-01 02:00:00,29,2017-12-01,2,4,0,13,5.4,4.0,15.8
2017-12-01 02:00:00,30,2017-12-01,2,4,0,13,321.6666666666667,221.5,94500.66666666666
2017-12-01 02:00:00,31,2017-12-01,2,4,0,13,81.8,75.0,1395.1999999999998
2017-12-01 02:00:00,32,2017-12-01,2,4,0,13,7.4,4.0,32.3
2017-12-01 02:00:00,33,2017-12-01,2,4,0,13,16.0,17.0,5.5
2017-12-01 03:00:00,1,2017-12-01,3,4,0,13,306.6666666666667,255.5,12421.866666666667
2017-12-01 03:00:00,2,2017-12-01,3,4,0,13,791.8333333333334,791.0,237783.76666666666
2017-12-01 03:00:00,3,2017-12-01,3,4,0,13,29.0,18.0,1123.0
2017-12-01 03:00:00,4,2017-12-01,3,4,0,13,67.0,81.5,1470.0
2017-12-01 03:00:00,5,2017-12-01,3,4,0,13,161.5,116.0,13474.7
2017-12-01 03:00:00,6,2017-12-01,3,4,0,13,149.0,143.5,2595.6
2017-12-01 03:00:00,7,2017-12-01,3,4,0,13,73.33333333333333,75.0,805.8666666666667
2017-12-01 03:00:00,8,2017-12-01,3,4,0,13,21.166666666666668,16.5,328.56666666666655
2017-12-01 03:00:00,9,2017-12-01,3,4,0,13,156.66666666666666,145.5,12125.466666666665
2017-12-01 03:00:00,10,2017-12-01,3,4,0,13,4.0,4.5,6.4
2017-12-01 03:00:00,11,2017-12-01,3,4,0,13,177.33333333333334,181.5,3958.2666666666664
2017-12-01 03:00:00,12,2017-12-01,3,4,0,13,22.166666666666668,18.5,164.16666666666666
2017-12-01 03:00:00,13,2017-12-01,3,4,0,13,14.5,13.0,35.5
2017-12-01 03:00:00,14,2017-12-01,3,4,0,13,36.833333333333336,34.0,844.1666666666666
2017-12-01 03:00:00,15,2017-12-01,3,4,0,13,11.333333333333334,11.5,15.866666666666665
2017-12-01 03:00:00,16,2017-12-01,3,4,0,13,7.833333333333333,8.5,6.166666666666667
2017-12-01 03:00:00,17,2017-12-01,3,4,0,13,167.66666666666666,113.0,28095.06666666667
2017-12-01 03:00:00,18,2017-12-01,3,4,0,13,272.6666666666667,247.5,9485.066666666668
2017-12-01 03:00:00,19,2017-12-01,3,4,0,13,126.83333333333333,133.5,5379.366666666667
2017-12-01 03:00:00,20,2017-12-01,3,4,0,13,18.833333333333332,14.5,142.16666666666663
2017-12-01 03:00:00,21,2017-12-01,3,4,0,13,271.3333333333333,279.0,32299.86666666667
2017-12-01 03:00:00,22,2017-12-01,3,4,0,13,3.75,4.0,4.916666666666667
2017-12-01 03:00:00,23,2017-12-01,3,4,0,13,313.3333333333333,362.5,19838.266666666663
2017-12-01 03:00:00,24,2017-12-01,3,4,0,13,3.75,3.5,10.25
2017-12-01 03:00:00,25,2017-12-01,3,4,0,13,284.8333333333333,268.0,28122.56666666667
2017-12-01 03:00:00,26,2017-12-01,3,4,0,13,13.666666666666666,8.0,128.26666666666668
2017-12-01 03:00:00,27,2017-12-01,3,4,0,13,22.166666666666668,17.5,191.76666666666665
2017-12-01 03:00:00,28,2017-12-01,3,4,0,13,119.5,54.0,29717.9
2017-12-01 03:00:00,29,2017-12-01,3,4,0,13,4.166666666666667,4.0,9.366666666666665
2017-12-01 03:00:00,30,2017-12-01,3,4,0,13,406.8333333333333,254.0,129660.96666666672
2017-12-01 03:00:00,31,2017-12-01,3,4,0,13,50.333333333333336,51.5,518.6666666666667
2017-12-01 03:00:00,32,2017-12-01,3,4,0,13,6.833333333333333,5.5,26.166666666666668
2017-12-01 03:00:00,33,2017-12-01,3,4,0,13,22.833333333333332,16.0,318.1666666666667
2017-12-01 04:00:00,1,2017-12-01,4,4,0,13,273.3333333333333,268.0,2768.666666666667
2017-12-01 04:00:00,2,2017-12-01,4,4,0,13,937.8333333333334,819.0,173080.96666666667
2017-12-01 04:00:00,3,2017-12-01,4,4,0,13,31.666666666666668,20.0,1042.6666666666665
2017-12-01 04:00:00,4,2017-12-01,4,4,0,13,101.16666666666667,99.0,1523.7666666666667
2017-12-01 04:00:00,5,2017-12-01,4,4,0,13,164.0,157.5,4602.8
2017-12-01 04:00:00,6,2017-12-01,4,4,0,13,172.33333333333334,171.5,3573.066666666667
2017-12-01 04:00:00,7,2017-12-01,4,4,0,13,61.333333333333336,53.0,261.06666666666666
2017-12-01 04:00:00,8,2017-12-01,4,4,0,13,31.5,27.5,213.9
2017-12-01 04:00:00,9,2017-12-01,4,4,0,13,144.0,116.0,8489.6
2017-12-01 04:00:00,10,2017-12-01,4,4,0,13,15.0,13.5,35.2
2017-12-01 04:00:00,11,2017-12-01,4,4,0,13,213.66666666666666,209.0,3793.8666666666672
