loc_id,time_stamp,num_of_people
1,2017-06-01 00,171
1,2017-06-01 01,105
1,2017-06-01 02,145
1,2017-06-01 03,214
1,2017-06-01 04,163
1,2017-06-01 05,124
1,2017-06-01 06,128
1,2017-06-01 07,434
1,2017-06-01 08,581
1,2017-06-01 09,465
1,2017-06-01 10,391
1,2017-06-01 11,460
1,2017-06-01 12,555
1,2017-06-01 13,467
1,2017-06-01 14,373
1,2017-06-01 15,343
1,2017-06-01 16,427
1,2017-06-01 17,511
1,2017-06-01 18,537
1,2017-06-01 19,557
1,2017-06-01 20,557
1,2017-06-01 21,519
1,2017-06-01 22,418
1,2017-06-01 23,404
1,2017-06-02 00,227
1,2017-06-02 01,121
1,2017-06-02 02,90
1,2017-06-02 03,78
1,2017-06-02 04,79
1,2017-06-02 05,117
1,2017-06-02 06,151
1,2017-06-02 07,372
1,2017-06-02 08,533
1,2017-06-02 09,405
1,2017-06-02 10,379
1,2017-06-02 11,568
1,2017-06-02 12,602
1,2017-06-02 13,449
1,2017-06-02 14,352
1,2017-06-02 15,278
1,2017-06-02 16,352
1,2017-06-02 17,700
1,2017-06-02 18,630
1,2017-06-02 19,389
1,2017-06-02 20,447
1,2017-06-02 21,412
1,2017-06-02 22,413
1,2017-06-02 23,324
1,2017-06-03 00,198
1,2017-06-03 01,190
1,2017-06-03 02,151
1,2017-06-03 03,147
1,2017-06-03 04,201
1,2017-06-03 05,209
1,2017-06-03 06,255
1,2017-06-03 07,308
1,2017-06-03 08,432
1,2017-06-03 09,462
1,2017-06-03 10,530
1,2017-06-03 11,703
1,2017-06-03 12,648
1,2017-06-03 13,474
1,2017-06-03 14,468
1,2017-06-03 15,440
1,2017-06-03 16,467
1,2017-06-03 17,574
1,2017-06-03 18,636
1,2017-06-03 19,546
1,2017-06-03 20,398
1,2017-06-03 21,391
1,2017-06-03 22,319
1,2017-06-03 23,229
1,2017-06-04 00,178
1,2017-06-04 01,137
1,2017-06-04 02,101
1,2017-06-04 03,155
1,2017-06-04 04,87
1,2017-06-04 05,116
1,2017-06-04 06,122
1,2017-06-04 07,295
1,2017-06-04 08,319
1,2017-06-04 09,428
1,2017-06-04 10,398
1,2017-06-04 11,579
1,2017-06-04 12,729
1,2017-06-04 13,446
1,2017-06-04 14,359
1,2017-06-04 15,264
1,2017-06-04 16,390
1,2017-06-04 17,476
1,2017-06-04 18,775
1,2017-06-04 19,454
1,2017-06-04 20,447
1,2017-06-04 21,430
1,2017-06-04 22,541
1,2017-06-04 23,345
1,2017-06-05 00,227
1,2017-06-05 01,146
1,2017-06-05 02,133
1,2017-06-05 03,137
1,2017-06-05 04,107
1,2017-06-05 05,113
1,2017-06-05 06,161
1,2017-06-05 07,384
1,2017-06-05 08,588
1,2017-06-05 09,495
1,2017-06-05 10,418
1,2017-06-05 11,554
1,2017-06-05 12,663
1,2017-06-05 13,532
1,2017-06-05 14,475
1,2017-06-05 15,437
1,2017-06-05 16,332
1,2017-06-05 17,515
1,2017-06-05 18,588
1,2017-06-05 19,522
1,2017-06-05 20,507
1,2017-06-05 21,311
1,2017-06-05 22,407
1,2017-06-05 23,244
1,2017-06-06 00,173
1,2017-06-06 01,182
1,2017-06-06 02,124
1,2017-06-06 03,117
1,2017-06-06 04,138
1,2017-06-06 05,147
1,2017-06-06 06,168
1,2017-06-06 07,596
1,2017-06-06 08,525
1,2017-06-06 09,509
1,2017-06-06 10,428
1,2017-06-06 11,550
1,2017-06-06 12,738
1,2017-06-06 13,543
1,2017-06-06 14,474
1,2017-06-06 15,422
1,2017-06-06 16,534
1,2017-06-06 17,644
1,2017-06-06 18,714
1,2017-06-06 19,478
1,2017-06-06 20,308
1,2017-06-06 21,414
1,2017-06-06 22,455
1,2017-06-06 23,293
1,2017-06-07 00,193
1,2017-06-07 01,228
1,2017-06-07 02,133
1,2017-06-07 03,95
1,2017-06-07 04,154
1,2017-06-07 05,183
1,2017-06-07 06,175
1,2017-06-07 07,364
1,2017-06-07 08,536
1,2017-06-07 09,473
1,2017-06-07 10,354
1,2017-06-07 11,614
1,2017-06-07 12,755
1,2017-06-07 13,487
1,2017-06-07 14,435
1,2017-06-07 15,513
1,2017-06-07 16,540
1,2017-06-07 17,631
1,2017-06-07 18,630
1,2017-06-07 19,433
1,2017-06-07 20,490
1,2017-06-07 21,444
1,2017-06-07 22,515
1,2017-06-07 23,304
1,2017-06-08 00,198
1,2017-06-08 01,111
1,2017-06-08 02,109
1,2017-06-08 03,122
1,2017-06-08 04,147
1,2017-06-08 05,247
1,2017-06-08 06,138
1,2017-06-08 07,324
1,2017-06-08 08,696
1,2017-06-08 09,499
1,2017-06-08 10,463
1,2017-06-08 11,450
1,2017-06-08 12,534
1,2017-06-08 13,474
1,2017-06-08 14,354
1,2017-06-08 15,376
1,2017-06-08 16,363
1,2017-06-08 17,597
1,2017-06-08 18,588
1,2017-06-08 19,447
1,2017-06-08 20,450
1,2017-06-08 21,567
1,2017-06-08 22,454
1,2017-06-08 23,359
1,2017-06-09 00,233
1,2017-06-09 01,56
1,2017-06-09 02,16
1,2017-06-09 03,93
1,2017-06-09 04,134
1,2017-06-09 05,133
1,2017-06-09 06,184
1,2017-06-09 07,462
1,2017-06-09 08,629
1,2017-06-09 09,606
1,2017-06-09 10,558
1,2017-06-09 11,712
1,2017-06-09 12,721
1,2017-06-09 13,465
1,2017-06-09 14,374
1,2017-06-09 15,434
1,2017-06-09 16,646
1,2017-06-09 17,682
1,2017-06-09 18,590
1,2017-06-09 19,433
1,2017-06-09 20,390
1,2017-06-09 21,369
1,2017-06-09 22,379
1,2017-06-09 23,250
1,2017-06-10 00,148
1,2017-06-10 01,142
1,2017-06-10 02,473
1,2017-06-10 03,499
1,2017-06-10 04,512
1,2017-06-10 05,517
1,2017-06-10 06,291
1,2017-06-10 07,331
1,2017-06-10 08,593
1,2017-06-10 09,574
1,2017-06-10 10,382
1,2017-06-10 11,631
1,2017-06-10 12,621
1,2017-06-10 13,552
1,2017-06-10 14,499
1,2017-06-10 15,356
1,2017-06-10 16,505
1,2017-06-10 17,642
1,2017-06-10 18,587
1,2017-06-10 19,502
1,2017-06-10 20,337
1,2017-06-10 21,435
1,2017-06-10 22,287
1,2017-06-10 23,256
1,2017-06-11 00,176
1,2017-06-11 01,130
1,2017-06-11 02,158
1,2017-06-11 03,108
1,2017-06-11 04,119
1,2017-06-11 05,151
1,2017-06-11 06,151
1,2017-06-11 07,243
1,2017-06-11 08,407
1,2017-06-11 09,446
1,2017-06-11 10,530
1,2017-06-11 11,608
1,2017-06-11 12,648
1,2017-06-11 13,544
1,2017-06-11 14,459
1,2017-06-11 15,325
1,2017-06-11 16,523
1,2017-06-11 17,758
1,2017-06-11 18,445
1,2017-06-11 19,274
1,2017-06-11 20,433
1,2017-06-11 21,545
1,2017-06-11 22,495
1,2017-06-11 23,336
1,2017-06-12 00,182
1,2017-06-12 01,118
1,2017-06-12 02,124
1,2017-06-12 03,128
1,2017-06-12 04,74
1,2017-06-12 05,100
1,2017-06-12 06,173
1,2017-06-12 07,423
1,2017-06-12 08,584
1,2017-06-12 09,535
1,2017-06-12 10,367
1,2017-06-12 11,378
1,2017-06-12 12,763
1,2017-06-12 13,566
1,2017-06-12 14,480
1,2017-06-12 15,383
1,2017-06-12 16,579
1,2017-06-12 17,587
1,2017-06-12 18,655
1,2017-06-12 19,503
1,2017-06-12 20,454
1,2017-06-12 21,442
1,2017-06-12 22,585
1,2017-06-12 23,249
1,2017-06-13 00,215
1,2017-06-13 01,116
1,2017-06-13 02,95
1,2017-06-13 03,131
1,2017-06-13 04,110
1,2017-06-13 05,237
1,2017-06-13 06,197
1,2017-06-13 07,442
1,2017-06-13 08,518
1,2017-06-13 09,503
1,2017-06-13 10,290
1,2017-06-13 11,485
1,2017-06-13 12,559
1,2017-06-13 13,495
1,2017-06-13 14,385
1,2017-06-13 15,393
1,2017-06-13 16,469
1,2017-06-13 17,611
1,2017-06-13 18,718
1,2017-06-13 19,536
1,2017-06-13 20,537
1,2017-06-13 21,538
1,2017-06-13 22,553
1,2017-06-13 23,307
1,2017-06-14 00,289
1,2017-06-14 01,220
1,2017-06-14 02,119
1,2017-06-14 03,62
1,2017-06-14 04,66
1,2017-06-14 05,86
1,2017-06-14 06,144
1,2017-06-14 07,374
1,2017-06-14 08,627
1,2017-06-14 09,497
1,2017-06-14 10,370
1,2017-06-14 11,492
1,2017-06-14 12,628
1,2017-06-14 13,532
1,2017-06-14 14,311
1,2017-06-14 15,271
1,2017-06-14 16,393
1,2017-06-14 17,573
1,2017-06-14 18,690
1,2017-06-14 19,448
1,2017-06-14 20,438
1,2017-06-14 21,383
1,2017-06-14 22,414
1,2017-06-14 23,352
1,2017-06-15 00,273
1,2017-06-15 01,119
1,2017-06-15 02,105
1,2017-06-15 03,119
1,2017-06-15 04,41
1,2017-06-15 05,46
1,2017-06-15 06,167
1,2017-06-15 07,411
1,2017-06-15 08,524
1,2017-06-15 09,426
1,2017-06-15 10,337
1,2017-06-15 11,461
1,2017-06-15 12,732
1,2017-06-15 13,519
1,2017-06-15 14,376
1,2017-06-15 15,255
1,2017-06-15 16,360
1,2017-06-15 17,517
1,2017-06-15 18,643
1,2017-06-15 19,470
1,2017-06-15 20,503
1,2017-06-15 21,429
1,2017-06-15 22,503
1,2017-06-15 23,338
1,2017-06-16 00,185
1,2017-06-16 01,118
1,2017-06-16 02,85
1,2017-06-16 03,76
1,2017-06-16 04,94
1,2017-06-16 05,80
1,2017-06-16 06,140
1,2017-06-16 07,487
1,2017-06-16 08,513
1,2017-06-16 09,691
1,2017-06-16 10,302
1,2017-06-16 11,488
1,2017-06-16 12,514
1,2017-06-16 13,489
1,2017-06-16 14,434
1,2017-06-16 15,478
1,2017-06-16 16,644
1,2017-06-16 17,679
1,2017-06-16 18,652
1,2017-06-16 19,575
1,2017-06-16 20,388
1,2017-06-16 21,303
1,2017-06-16 22,511
1,2017-06-16 23,299
1,2017-06-18 02,14
1,2017-06-18 03,88
1,2017-06-18 04,88
1,2017-06-18 05,83
1,2017-06-18 06,192
1,2017-06-18 07,404
1,2017-06-18 08,498
1,2017-06-18 09,415
1,2017-06-18 10,363
1,2017-06-18 11,527
1,2017-06-18 12,590
1,2017-06-18 13,364
1,2017-06-18 14,372
1,2017-06-18 15,254
1,2017-06-18 16,222
1,2017-06-18 17,544
1,2017-06-18 18,583
1,2017-06-18 19,398
1,2017-06-18 20,333
1,2017-06-18 21,544
1,2017-06-18 22,532
1,2017-06-20 02,13
1,2017-06-20 03,83
1,2017-06-20 04,87
1,2017-06-20 05,119
1,2017-06-20 06,166
1,2017-06-20 07,361
1,2017-06-20 08,749
1,2017-06-20 09,474
1,2017-06-20 10,367
1,2017-06-20 11,473
1,2017-06-20 12,683
1,2017-06-20 13,494
1,2017-06-20 14,482
1,2017-06-20 15,436
1,2017-06-20 16,478
1,2017-06-20 17,499
1,2017-06-20 18,745
1,2017-06-20 19,491
1,2017-06-20 20,416
1,2017-06-20 21,341
1,2017-06-20 22,341
1,2017-06-20 23,276
1,2017-06-21 00,342
1,2017-06-21 01,277
1,2017-06-21 02,279
1,2017-06-21 03,255
1,2017-06-21 04,264
1,2017-06-21 05,271
1,2017-06-21 06,304
1,2017-06-21 07,410
1,2017-06-21 08,679
1,2017-06-21 09,422
1,2017-06-21 10,460
1,2017-06-21 11,561
1,2017-06-21 12,721
1,2017-06-21 13,531
1,2017-06-21 14,434
1,2017-06-21 15,312
1,2017-06-21 16,364
1,2017-06-21 17,508
1,2017-06-21 18,641
1,2017-06-21 19,465
1,2017-06-21 20,278
1,2017-06-21 21,301
1,2017-06-21 22,312
1,2017-06-21 23,322
1,2017-06-22 00,184
1,2017-06-22 01,103
1,2017-06-22 02,106
1,2017-06-22 03,132
1,2017-06-22 04,79
1,2017-06-22 05,119
1,2017-06-22 06,167
1,2017-06-22 07,333
1,2017-06-22 08,637
1,2017-06-22 09,488
1,2017-06-22 10,580
1,2017-06-22 11,869
1,2017-06-22 12,756
1,2017-06-22 13,610
1,2017-06-22 14,841
1,2017-06-22 15,842
1,2017-06-22 16,820
1,2017-06-22 17,892
1,2017-06-22 18,947
1,2017-06-22 19,457
1,2017-06-22 20,407
1,2017-06-22 21,291
1,2017-06-22 22,422
1,2017-06-22 23,302
1,2017-06-23 00,326
1,2017-06-23 01,272
1,2017-06-23 02,273
1,2017-06-23 03,262
1,2017-06-23 04,214
1,2017-06-23 05,269
1,2017-06-23 06,293
1,2017-06-23 07,375
1,2017-06-23 08,648
1,2017-06-23 09,423
1,2017-06-23 10,359
1,2017-06-23 11,478
1,2017-06-23 12,464
1,2017-06-23 13,546
1,2017-06-23 14,399
1,2017-06-23 15,288
1,2017-06-23 16,337
1,2017-06-23 17,552
1,2017-06-23 18,529
1,2017-06-23 19,390
1,2017-06-23 20,466
1,2017-06-23 21,509
1,2017-06-23 22,411
1,2017-06-23 23,367
1,2017-06-24 00,290
1,2017-06-24 01,274
1,2017-06-24 02,189
1,2017-06-24 03,188
1,2017-06-24 04,143
1,2017-06-24 05,253
1,2017-06-24 06,256
1,2017-06-24 07,336
1,2017-06-24 08,452
1,2017-06-24 09,514
1,2017-06-24 10,509
1,2017-06-24 11,598
1,2017-06-24 12,638
1,2017-06-24 13,658
1,2017-06-24 14,566
1,2017-06-24 15,409
1,2017-06-24 16,429
1,2017-06-24 17,624
1,2017-06-24 18,727
1,2017-06-24 19,541
1,2017-06-24 20,423
1,2017-06-24 21,416
1,2017-06-24 22,370
1,2017-06-24 23,315
1,2017-06-25 00,226
1,2017-06-25 01,139
1,2017-06-25 02,100
1,2017-06-25 03,116
1,2017-06-25 04,136
1,2017-06-25 05,102
1,2017-06-25 06,188
1,2017-06-25 07,397
1,2017-06-25 08,455
1,2017-06-25 09,470
1,2017-06-25 10,549
1,2017-06-25 11,698
