loc_id,time_stamp,num_of_people
1,2017-12-01 00,585.104
2,2017-12-01 00,758.152
3,2017-12-01 00,167.616
4,2017-12-01 00,213.788
5,2017-12-01 00,267.138
6,2017-12-01 00,386.06
7,2017-12-01 00,192.06
8,2017-12-01 00,85.942
9,2017-12-01 00,421.562
10,2017-12-01 00,29.293999999999997
11,2017-12-01 00,393.432
12,2017-12-01 00,107.864
13,2017-12-01 00,70.422
14,2017-12-01 00,39.769999999999996
15,2017-12-01 00,20.758
16,2017-12-01 00,11.058
17,2017-12-01 00,394.01399999999995
18,2017-12-01 00,617.89
19,2017-12-01 00,386.836
20,2017-12-01 00,40.352
21,2017-12-01 00,408.176
22,2017-12-01 00,5.0925
23,2017-12-01 00,516.622
24,2017-12-01 00,14.161999999999999
25,2017-12-01 00,492.566
26,2017-12-01 00,52.18599999999999
27,2017-12-01 00,22.697999999999997
28,2017-12-01 00,328.054
29,2017-12-01 00,38.024
30,2017-12-01 00,476.65799999999996
31,2017-12-01 00,211.072
32,2017-12-01 00,59.752
33,2017-12-01 00,19.787999999999997
1,2017-12-01 01,407.982
2,2017-12-01 01,839.438
3,2017-12-01 01,44.814
4,2017-12-01 01,168.78
5,2017-12-01 01,146.858
6,2017-12-01 01,184.106
7,2017-12-01 01,116.39999999999999
8,2017-12-01 01,23.28
9,2017-12-01 01,302.834
10,2017-12-01 01,9.506
11,2017-12-01 01,232.218
12,2017-12-01 01,39.382
13,2017-12-01 01,28.323999999999998
14,2017-12-01 01,44.232
15,2017-12-01 01,12.61
16,2017-12-01 01,6.596
17,2017-12-01 01,159.468
18,2017-12-01 01,356.96
19,2017-12-01 01,235.32199999999997
20,2017-12-01 01,22.892
21,2017-12-01 01,473.60249999999996
22,2017-12-01 01,3.88
23,2017-12-01 01,387.612
24,2017-12-01 01,10003.492
25,2017-12-01 01,512.8874999999999
26,2017-12-01 01,29.099999999999998
27,2017-12-01 01,24.056
28,2017-12-01 01,167.81
29,2017-12-01 01,10.476
30,2017-12-01 01,423.696
31,2017-12-01 01,108.64
32,2017-12-01 01,10.863999999999999
33,2017-12-01 01,21.534
1,2017-12-01 02,260.34799999999996
2,2017-12-01 02,876.88
3,2017-12-01 02,33.174
4,2017-12-01 02,129.98
5,2017-12-01 02,116.20599999999999
6,2017-12-01 02,182.166
7,2017-12-01 02,74.69
8,2017-12-01 02,14.356
9,2017-12-01 02,222.906
10,2017-12-01 02,5.6259999999999994
11,2017-12-01 02,222.712
12,2017-12-01 02,15.713999999999999
13,2017-12-01 02,17.654
14,2017-12-01 02,32.204
15,2017-12-01 02,10.863999999999999
16,2017-12-01 02,6.596
17,2017-12-01 02,111.16199999999999
18,2017-12-01 02,214.758
19,2017-12-01 02,177.898
20,2017-12-01 02,31.427999999999997
21,2017-12-01 02,288.8175
22,2017-12-01 02,2.91
23,2017-12-01 02,380.24
24,2017-12-01 02,2.91
25,2017-12-01 02,432.62
26,2017-12-01 02,10.863999999999999
27,2017-12-01 02,18.042
28,2017-12-01 02,103.78999999999999
29,2017-12-01 02,5.238
30,2017-12-01 02,369.57
31,2017-12-01 02,79.34599999999999
32,2017-12-01 02,7.178
33,2017-12-01 02,15.52
1,2017-12-01 03,312.922
2,2017-12-01 03,904.622
3,2017-12-01 03,28.13
4,2017-12-01 03,76.63
5,2017-12-01 03,180.61399999999998
6,2017-12-01 03,158.886
7,2017-12-01 03,70.22800000000001
8,2017-12-01 03,23.086
9,2017-12-01 03,174.988
10,2017-12-01 03,3.88
11,2017-12-01 03,188.374
12,2017-12-01 03,24.056
13,2017-12-01 03,15.326
