loc_id,time_stamp,num_of_people
1,2017-12-01 00,597.168
2,2017-12-01 00,773.784
3,2017-12-01 00,171.072
4,2017-12-01 00,218.196
5,2017-12-01 00,272.64599999999996
6,2017-12-01 00,394.02
7,2017-12-01 00,196.02
8,2017-12-01 00,87.714
9,2017-12-01 00,430.254
10,2017-12-01 00,29.898
11,2017-12-01 00,401.54400000000004
12,2017-12-01 00,110.08800000000001
13,2017-12-01 00,71.874
14,2017-12-01 00,40.589999999999996
15,2017-12-01 00,21.186
16,2017-12-01 00,11.286
17,2017-12-01 00,402.138
18,2017-12-01 00,630.63
19,2017-12-01 00,394.812
20,2017-12-01 00,41.184
21,2017-12-01 00,416.592
22,2017-12-01 00,5.1975
23,2017-12-01 00,527.274
24,2017-12-01 00,14.453999999999999
25,2017-12-01 00,502.722
26,2017-12-01 00,53.26199999999999
27,2017-12-01 00,23.165999999999997
28,2017-12-01 00,334.818
29,2017-12-01 00,38.808
30,2017-12-01 00,486.486
31,2017-12-01 00,215.424
32,2017-12-01 00,60.984
33,2017-12-01 00,20.195999999999998
1,2017-12-01 01,416.394
2,2017-12-01 01,856.746
3,2017-12-01 01,45.738
4,2017-12-01 01,172.26
5,2017-12-01 01,149.886
6,2017-12-01 01,187.90200000000002
7,2017-12-01 01,118.8
8,2017-12-01 01,23.759999999999998
9,2017-12-01 01,309.078
10,2017-12-01 01,9.702
11,2017-12-01 01,237.006
12,2017-12-01 01,40.194
13,2017-12-01 01,28.907999999999998
14,2017-12-01 01,45.144
15,2017-12-01 01,12.87
16,2017-12-01 01,6.732
17,2017-12-01 01,162.756
18,2017-12-01 01,364.32
19,2017-12-01 01,240.17399999999998
20,2017-12-01 01,23.364
21,2017-12-01 01,483.3675
22,2017-12-01 01,3.96
23,2017-12-01 01,395.60400000000004
24,2017-12-01 01,10003.564
25,2017-12-01 01,523.4625
26,2017-12-01 01,29.7
27,2017-12-01 01,24.552
28,2017-12-01 01,171.27
29,2017-12-01 01,10.692
30,2017-12-01 01,432.432
31,2017-12-01 01,110.88
32,2017-12-01 01,11.088
33,2017-12-01 01,21.977999999999998
1,2017-12-01 02,265.71599999999995
2,2017-12-01 02,894.96
3,2017-12-01 02,33.858000000000004
4,2017-12-01 02,132.66
5,2017-12-01 02,118.60199999999999
6,2017-12-01 02,185.922
7,2017-12-01 02,76.23
8,2017-12-01 02,14.652000000000001
9,2017-12-01 02,227.502
10,2017-12-01 02,5.742
11,2017-12-01 02,227.304
12,2017-12-01 02,16.038
13,2017-12-01 02,18.018
14,2017-12-01 02,32.868
15,2017-12-01 02,11.088
16,2017-12-01 02,6.732
17,2017-12-01 02,113.454
18,2017-12-01 02,219.186
19,2017-12-01 02,181.566
20,2017-12-01 02,32.076
21,2017-12-01 02,294.7725
22,2017-12-01 02,2.9699999999999998
23,2017-12-01 02,388.08
24,2017-12-01 02,2.9699999999999998
25,2017-12-01 02,441.54
26,2017-12-01 02,11.088
27,2017-12-01 02,18.414
28,2017-12-01 02,105.92999999999999
29,2017-12-01 02,5.346
30,2017-12-01 02,377.19
31,2017-12-01 02,80.982
32,2017-12-01 02,7.3260000000000005
33,2017-12-01 02,15.84
1,2017-12-01 03,319.374
2,2017-12-01 03,923.274
3,2017-12-01 03,28.71
4,2017-12-01 03,78.21
5,2017-12-01 03,184.338
6,2017-12-01 03,162.162
7,2017-12-01 03,71.676
8,2017-12-01 03,23.562
9,2017-12-01 03,178.596
10,2017-12-01 03,3.96
11,2017-12-01 03,192.25799999999998
12,2017-12-01 03,24.552
13,2017-12-01 03,15.642000000000001
14,2017-12-01 03,29.898
15,2017-12-01 03,11.088
16,2017-12-01 03,7.7219999999999995
17,2017-12-01 03,172.458
18,2017-12-01 03,267.10200000000003
19,2017-12-01 03,146.52
20,2017-12-01 03,20.592
21,2017-12-01 03,294.426
22,2017-12-01 03,3.7125
23,2017-12-01 03,364.32
24,2017-12-01 03,4.62
25,2017-12-01 03,311.058
26,2017-12-01 03,14.652000000000001
27,2017-12-01 03,23.759999999999998
28,2017-12-01 03,140.778
29,2017-12-01 03,4.752
30,2017-12-01 03,432.63
31,2017-12-01 03,57.42
32,2017-12-01 03,7.524
33,2017-12-01 03,24.354000000000003
1,2017-12-01 04,280.962
2,2017-12-01 04,983.0699999999999
3,2017-12-01 04,34.056
4,2017-12-01 04,110.484
5,2017-12-01 04,166.914
6,2017-12-01 04,158.796
7,2017-12-01 04,55.242
8,2017-12-01 04,25.542
9,2017-12-01 04,148.30200000000002
10,2017-12-01 04,14.652000000000001
11,2017-12-01 04,202.356
12,2017-12-01 04,28.71
13,2017-12-01 04,18.215999999999998
14,2017-12-01 04,32.471999999999994
15,2017-12-01 04,11.879999999999999
16,2017-12-01 04,8.117999999999999
17,2017-12-01 04,128.898
18,2017-12-01 04,213.642
19,2017-12-01 04,148.5
20,2017-12-01 04,28.314
21,2017-12-01 04,336.204
22,2017-12-01 04,2.9699999999999998
23,2017-12-01 04,372.04200000000003
24,2017-12-01 04,3.762
25,2017-12-01 04,391.05
26,2017-12-01 04,24.552
27,2017-12-01 04,29.7
28,2017-12-01 04,94.842
29,2017-12-01 04,19.997999999999998
30,2017-12-01 04,428.472
31,2017-12-01 04,61.578
32,2017-12-01 04,6.336
33,2017-12-01 04,26.532
1,2017-12-01 05,287.1
2,2017-12-01 05,1009.404
3,2017-12-01 05,49.698
4,2017-12-01 05,90.288
5,2017-12-01 05,146.718
6,2017-12-01 05,187.506
7,2017-12-01 05,66.528
8,2017-12-01 05,109.692
