loc_id,time_stamp,num_of_people
1,2017-12-01 00,573.04
2,2017-12-01 00,742.52
3,2017-12-01 00,164.16
4,2017-12-01 00,209.38
5,2017-12-01 00,261.62999999999994
6,2017-12-01 00,378.09999999999997
7,2017-12-01 00,188.1
8,2017-12-01 00,84.16999999999999
9,2017-12-01 00,412.87
10,2017-12-01 00,28.689999999999998
11,2017-12-01 00,385.32
12,2017-12-01 00,105.64
13,2017-12-01 00,68.96999999999998
14,2017-12-01 00,38.949999999999996
15,2017-12-01 00,20.33
16,2017-12-01 00,10.83
17,2017-12-01 00,385.89
18,2017-12-01 00,605.15
19,2017-12-01 00,378.86
20,2017-12-01 00,39.519999999999996
21,2017-12-01 00,399.76
22,2017-12-01 00,4.9875
23,2017-12-01 00,505.96999999999997
24,2017-12-01 00,13.87
25,2017-12-01 00,482.40999999999997
26,2017-12-01 00,51.10999999999999
27,2017-12-01 00,22.229999999999997
28,2017-12-01 00,321.28999999999996
29,2017-12-01 00,37.24
30,2017-12-01 00,466.83
31,2017-12-01 00,206.72
32,2017-12-01 00,58.519999999999996
33,2017-12-01 00,19.38
1,2017-12-01 01,399.57
2,2017-12-01 01,822.13
3,2017-12-01 01,43.89
4,2017-12-01 01,165.29999999999998
5,2017-12-01 01,143.83
6,2017-12-01 01,180.31
7,2017-12-01 01,114.0
8,2017-12-01 01,22.799999999999997
9,2017-12-01 01,296.59
10,2017-12-01 01,9.31
11,2017-12-01 01,227.43
12,2017-12-01 01,38.57
13,2017-12-01 01,27.74
14,2017-12-01 01,43.32
15,2017-12-01 01,12.35
16,2017-12-01 01,6.46
17,2017-12-01 01,156.18
18,2017-12-01 01,349.59999999999997
19,2017-12-01 01,230.46999999999997
20,2017-12-01 01,22.42
21,2017-12-01 01,463.8375
22,2017-12-01 01,3.8
23,2017-12-01 01,379.62
24,2017-12-01 01,10003.42
25,2017-12-01 01,502.3125
26,2017-12-01 01,28.5
27,2017-12-01 01,23.56
28,2017-12-01 01,164.35
29,2017-12-01 01,10.26
30,2017-12-01 01,414.96
31,2017-12-01 01,106.39999999999999
32,2017-12-01 01,10.639999999999999
33,2017-12-01 01,21.09
1,2017-12-01 02,254.97999999999996
2,2017-12-01 02,858.8
3,2017-12-01 02,32.49
4,2017-12-01 02,127.3
5,2017-12-01 02,113.80999999999999
6,2017-12-01 02,178.41
7,2017-12-01 02,73.14999999999999
8,2017-12-01 02,14.06
9,2017-12-01 02,218.31
10,2017-12-01 02,5.51
11,2017-12-01 02,218.11999999999998
12,2017-12-01 02,15.389999999999999
13,2017-12-01 02,17.29
14,2017-12-01 02,31.540000000000003
15,2017-12-01 02,10.639999999999999
16,2017-12-01 02,6.46
17,2017-12-01 02,108.86999999999999
18,2017-12-01 02,210.32999999999998
19,2017-12-01 02,174.23
20,2017-12-01 02,30.779999999999998
21,2017-12-01 02,282.8625
22,2017-12-01 02,2.8499999999999996
23,2017-12-01 02,372.4
24,2017-12-01 02,2.8499999999999996
25,2017-12-01 02,423.7
26,2017-12-01 02,10.639999999999999
27,2017-12-01 02,17.67
28,2017-12-01 02,101.64999999999999
29,2017-12-01 02,5.13
30,2017-12-01 02,361.95
31,2017-12-01 02,77.71
32,2017-12-01 02,7.03
33,2017-12-01 02,15.2
1,2017-12-01 03,306.47
2,2017-12-01 03,885.97
3,2017-12-01 03,27.549999999999997
4,2017-12-01 03,75.05
5,2017-12-01 03,176.89
6,2017-12-01 03,155.61
7,2017-12-01 03,68.78
8,2017-12-01 03,22.61
9,2017-12-01 03,171.38
10,2017-12-01 03,3.8
11,2017-12-01 03,184.48999999999998
12,2017-12-01 03,23.56
13,2017-12-01 03,15.01
14,2017-12-01 03,28.689999999999998
15,2017-12-01 03,10.639999999999999
16,2017-12-01 03,7.409999999999999
17,2017-12-01 03,165.48999999999998
18,2017-12-01 03,256.31
19,2017-12-01 03,140.6
20,2017-12-01 03,19.759999999999998
21,2017-12-01 03,282.53
22,2017-12-01 03,3.5625
23,2017-12-01 03,349.59999999999997
24,2017-12-01 03,4.433333333333334
25,2017-12-01 03,298.48999999999995
26,2017-12-01 03,14.06
27,2017-12-01 03,22.799999999999997
28,2017-12-01 03,135.08999999999997
29,2017-12-01 03,4.56
30,2017-12-01 03,415.15
31,2017-12-01 03,55.099999999999994
32,2017-12-01 03,7.22
33,2017-12-01 03,23.37
1,2017-12-01 04,269.61
2,2017-12-01 04,943.3499999999999
3,2017-12-01 04,32.68
4,2017-12-01 04,106.02
5,2017-12-01 04,160.17
6,2017-12-01 04,152.38
7,2017-12-01 04,53.01
8,2017-12-01 04,24.509999999999998
9,2017-12-01 04,142.31
10,2017-12-01 04,14.06
11,2017-12-01 04,194.18
12,2017-12-01 04,27.549999999999997
13,2017-12-01 04,17.479999999999997
14,2017-12-01 04,31.159999999999997
15,2017-12-01 04,11.399999999999999
16,2017-12-01 04,7.789999999999999
17,2017-12-01 04,123.68999999999998
18,2017-12-01 04,205.01
19,2017-12-01 04,142.5
20,2017-12-01 04,27.17
21,2017-12-01 04,322.62
22,2017-12-01 04,2.8499999999999996
23,2017-12-01 04,357.01
24,2017-12-01 04,3.61
25,2017-12-01 04,375.25
26,2017-12-01 04,23.56
27,2017-12-01 04,28.5
28,2017-12-01 04,91.00999999999999
29,2017-12-01 04,19.189999999999998
30,2017-12-01 04,411.15999999999997
31,2017-12-01 04,59.09
32,2017-12-01 04,6.08
33,2017-12-01 04,25.46
1,2017-12-01 05,275.5
2,2017-12-01 05,968.62
3,2017-12-01 05,47.69
4,2017-12-01 05,86.64
5,2017-12-01 05,140.79
6,2017-12-01 05,179.93
7,2017-12-01 05,63.839999999999996
8,2017-12-01 05,105.25999999999999
9,2017-12-01 05,123.31
10,2017-12-01 05,35.529999999999994
11,2017-12-01 05,200.45
12,2017-12-01 05,87.96999999999998
13,2017-12-01 05,28.5
14,2017-12-01 05,28.31
15,2017-12-01 05,17.86
16,2017-12-01 05,9.5
17,2017-12-01 05,155.79999999999998
18,2017-12-01 05,255.73999999999998
19,2017-12-01 05,172.14
20,2017-12-01 05,28.689999999999998
21,2017-12-01 05,311.97999999999996
22,2017-12-01 05,4.2749999999999995
23,2017-12-01 05,426.54999999999995
24,2017-12-01 05,11.969999999999999
25,2017-12-01 05,326.61
26,2017-12-01 05,23.179999999999996
27,2017-12-01 05,19.95
28,2017-12-01 05,138.51
29,2017-12-01 05,54.91
30,2017-12-01 05,472.53
31,2017-12-01 05,77.52
32,2017-12-01 05,11.399999999999999
33,2017-12-01 05,21.66
1,2017-12-01 06,271.89
2,2017-12-01 06,673.74
3,2017-12-01 06,101.64999999999999
4,2017-12-01 06,199.88
5,2017-12-01 06,172.71
6,2017-12-01 06,209.76
7,2017-12-01 06,76.57
8,2017-12-01 06,363.28
9,2017-12-01 06,101.27
10,2017-12-01 06,123.88
11,2017-12-01 06,303.23999999999995
12,2017-12-01 06,378.47999999999996
13,2017-12-01 06,55.29
14,2017-12-01 06,61.94
15,2017-12-01 06,58.709999999999994
16,2017-12-01 06,54.15
17,2017-12-01 06,220.58999999999997
18,2017-12-01 06,319.2
19,2017-12-01 06,228.0
20,2017-12-01 06,52.059999999999995
21,2017-12-01 06,249.85
22,2017-12-01 06,11.02
23,2017-12-01 06,482.03
24,2017-12-01 06,109.82
25,2017-12-01 06,287.47
26,2017-12-01 06,71.44
27,2017-12-01 06,68.59
28,2017-12-01 06,182.39999999999998
29,2017-12-01 06,163.78
30,2017-12-01 06,442.7
31,2017-12-01 06,151.81
32,2017-12-01 06,45.98
33,2017-12-01 06,73.34
1,2017-12-01 07,506.34999999999997
2,2017-12-01 07,719.34
3,2017-12-01 07,707.0375
4,2017-12-01 07,266.57
5,2017-12-01 07,422.94
6,2017-12-01 07,601.35
7,2017-12-01 07,264.86
8,2017-12-01 07,2154.22
9,2017-12-01 07,229.89999999999998
10,2017-12-01 07,990.6599999999999
11,2017-12-01 07,647.9
12,2017-12-01 07,2371.77
13,2017-12-01 07,232.93999999999997
14,2017-12-01 07,253.27
15,2017-12-01 07,332.12
16,2017-12-01 07,352.07
17,2017-12-01 07,558.03
18,2017-12-01 07,403.94
19,2017-12-01 07,732.2599999999999
20,2017-12-01 07,231.79999999999998
21,2017-12-01 07,302.47999999999996
22,2017-12-01 07,267.14
23,2017-12-01 07,517.37
24,2017-12-01 07,472.15
25,2017-12-01 07,435.86
26,2017-12-01 07,284.81
27,2017-12-01 07,284.81
28,2017-12-01 07,422.17999999999995
29,2017-12-01 07,1328.6699999999998
30,2017-12-01 07,596.6
31,2017-12-01 07,869.44
32,2017-12-01 07,247.18999999999997
33,2017-12-01 07,273.41
1,2017-12-01 08,710.9166666666667
2,2017-12-01 08,458.2166666666666
3,2017-12-01 08,1105.23
4,2017-12-01 08,556.225
5,2017-12-01 08,555.4333333333333
6,2017-12-01 08,683.6833333333332
7,2017-12-01 08,301.94166666666666
8,2017-12-01 08,3268.791666666666
9,2017-12-01 08,246.84166666666664
10,2017-12-01 08,1678.0166666666662
11,2017-12-01 08,416.575
12,2017-12-01 08,3743.0
13,2017-12-01 08,468.5083333333334
14,2017-12-01 08,418.6333333333334
15,2017-12-01 08,408.025
16,2017-12-01 08,523.2916666666666
17,2017-12-01 08,838.8499999999999
18,2017-12-01 08,484.81666666666655
19,2017-12-01 08,443.33333333333337
20,2017-12-01 08,1161.375
21,2017-12-01 08,697.4583333333331
22,2017-12-01 08,222.77499999999998
23,2017-12-01 08,266.79166666666663
24,2017-12-01 08,651.0666666666667
25,2017-12-01 08,856.425
26,2017-12-01 08,502.075
27,2017-12-01 08,718.3583333333331
28,2017-12-01 08,738.625
29,2017-12-01 08,2078.125
30,2017-12-01 08,679.8833333333332
31,2017-12-01 08,1148.8666666666666
32,2017-12-01 08,461.22499999999997
33,2017-12-01 08,627.6333333333332
1,2017-12-01 09,683.6833333333332
2,2017-12-01 09,510.625
3,2017-12-01 09,1132.2099999999998
4,2017-12-01 09,521.3916666666667
5,2017-12-01 09,539.6
6,2017-12-01 09,725.9583333333331
7,2017-12-01 09,301.625
8,2017-12-01 09,2733.625
9,2017-12-01 09,248.10833333333335
10,2017-12-01 09,926.883333333333
11,2017-12-01 09,656.6083333333331
12,2017-12-01 09,3083.7
13,2017-12-01 09,430.34999999999997
14,2017-12-01 09,570.475
15,2017-12-01 09,718.1999999999999
16,2017-12-01 09,842.9666666666668
17,2017-12-01 09,830.1416666666668
18,2017-12-01 09,414.3583333333334
19,2017-12-01 09,453.4666666666666
20,2017-12-01 09,1684.9833333333336
21,2017-12-01 09,720.7333333333331
22,2017-12-01 09,567.7833333333333
23,2017-12-01 09,485.2916666666666
24,2017-12-01 09,1078.25
25,2017-12-01 09,883.6583333333331
26,2017-12-01 09,510.3083333333333
27,2017-12-01 09,1308.3083333333336
28,2017-12-01 09,735.1416666666668
29,2017-12-01 09,1386.2083333333335
30,2017-12-01 09,694.1333333333332
31,2017-12-01 09,1168.5
32,2017-12-01 09,397.8916666666666
33,2017-12-01 09,1079.2
1,2017-12-01 10,587.2583333333333
2,2017-12-01 10,478.6416666666666
3,2017-12-01 10,888.8199999999999
4,2017-12-01 10,376.83333333333337
5,2017-12-01 10,465.3416666666666
6,2017-12-01 10,560.025
7,2017-12-01 10,189.52499999999998
8,2017-12-01 10,2031.258333333333
9,2017-12-01 10,139.49166666666667
10,2017-12-01 10,695.4
11,2017-12-01 10,438.2666666666666
12,2017-12-01 10,2045.1916666666664
13,2017-12-01 10,279.6166666666666
14,2017-12-01 10,538.65
15,2017-12-01 10,515.6916666666667
16,2017-12-01 10,712.8166666666668
17,2017-12-01 10,582.1916666666667
18,2017-12-01 10,348.175
19,2017-12-01 10,436.04999999999995
20,2017-12-01 10,1627.8249999999998
21,2017-12-01 10,516.9583333333333
22,2017-12-01 10,276.60833333333335
23,2017-12-01 10,318.40833333333336
24,2017-12-01 10,1022.9916666666666
25,2017-12-01 10,758.5749999999999
26,2017-12-01 10,353.5583333333334
27,2017-12-01 10,760.1583333333332
28,2017-12-01 10,519.175
29,2017-12-01 10,972.6416666666669
30,2017-12-01 10,519.65
31,2017-12-01 10,836.3166666666667
32,2017-12-01 10,327.5916666666666
33,2017-12-01 10,608.475
1,2017-12-01 11,789.4499999999999
2,2017-12-01 11,729.4416666666668
3,2017-12-01 11,1550.2099999999998
4,2017-12-01 11,713.1333333333332
5,2017-12-01 11,671.3333333333331
6,2017-12-01 11,973.5916666666666
7,2017-12-01 11,339.4666666666666
8,2017-12-01 11,6046.908333333334
9,2017-12-01 11,246.04999999999998
10,2017-12-01 11,3767.541666666667
11,2017-12-01 11,639.9833333333332
12,2017-12-01 11,6645.091666666665
13,2017-12-01 11,407.86666666666656
14,2017-12-01 11,598.3416666666667
15,2017-12-01 11,579.025
16,2017-12-01 11,854.3666666666668
17,2017-12-01 11,1122.7416666666666
18,2017-12-01 11,454.8916666666666
19,2017-12-01 11,669.4333333333332
20,2017-12-01 11,2250.233333333333
21,2017-12-01 11,933.375
22,2017-12-01 11,349.2833333333334
23,2017-12-01 11,387.9166666666666
24,2017-12-01 11,1231.0416666666665
25,2017-12-01 11,1302.6083333333333
26,2017-12-01 11,570.9499999999999
27,2017-12-01 11,728.9666666666668
28,2017-12-01 11,950.4749999999999
29,2017-12-01 11,3858.8999999999996
30,2017-12-01 11,700.625
31,2017-12-01 11,1442.7333333333336
32,2017-12-01 11,581.7166666666667
33,2017-12-01 11,646.1583333333333
1,2017-12-01 12,1126.5416666666665
2,2017-12-01 12,942.558333333333
3,2017-12-01 12,2156.31
4,2017-12-01 12,1069.5416666666665
5,2017-12-01 12,989.2666666666665
6,2017-12-01 12,1389.85
7,2017-12-01 12,595.0166666666667
8,2017-12-01 12,7408.099999999999
9,2017-12-01 12,477.375
10,2017-12-01 12,4936.2
11,2017-12-01 12,1119.2583333333334
12,2017-12-01 12,8160.5
13,2017-12-01 12,778.6833333333332
14,2017-12-01 12,589.475
15,2017-12-01 12,748.9166666666667
16,2017-12-01 12,819.0583333333332
17,2017-12-01 12,1637.9583333333335
18,2017-12-01 12,553.6916666666667
19,2017-12-01 12,894.7416666666669
20,2017-12-01 12,1847.4333333333336
21,2017-12-01 12,1287.725
22,2017-12-01 12,427.65833333333336
23,2017-12-01 12,678.4583333333331
24,2017-12-01 12,1269.5166666666664
25,2017-12-01 12,1871.8166666666664
26,2017-12-01 12,926.4083333333331
27,2017-12-01 12,552.7416666666667
28,2017-12-01 12,1360.2416666666663
29,2017-12-01 12,4766.783333333334
30,2017-12-01 12,895.058333333333
31,2017-12-01 12,2200.5166666666664
32,2017-12-01 12,862.4416666666668
33,2017-12-01 12,548.7833333333333
1,2017-12-01 13,864.025
2,2017-12-01 13,872.8916666666669
3,2017-12-01 13,1486.75
4,2017-12-01 13,662.625
5,2017-12-01 13,746.0666666666667
6,2017-12-01 13,927.358333333333
7,2017-12-01 13,455.20833333333337
8,2017-12-01 13,3353.5
9,2017-12-01 13,350.55
10,2017-12-01 13,1404.2583333333337
11,2017-12-01 13,891.733333333333
12,2017-12-01 13,3532.891666666667
13,2017-12-01 13,497.325
14,2017-12-01 13,624.3083333333333
15,2017-12-01 13,802.4333333333332
16,2017-12-01 13,638.2416666666667
17,2017-12-01 13,1016.9749999999999
18,2017-12-01 13,434.15
19,2017-12-01 13,847.5583333333332
20,2017-12-01 13,1429.4333333333336
21,2017-12-01 13,820.6416666666668
22,2017-12-01 13,421.325
23,2017-12-01 13,564.1416666666667
24,2017-12-01 13,1201.9083333333333
25,2017-12-01 13,1145.5416666666665
26,2017-12-01 13,584.8833333333333
27,2017-12-01 13,741.3166666666667
28,2017-12-01 13,853.8916666666668
29,2017-12-01 13,1888.9166666666663
30,2017-12-01 13,694.6083333333331
31,2017-12-01 13,1553.8833333333334
32,2017-12-01 13,541.025
33,2017-12-01 13,646.475
1,2017-12-01 14,599.4499999999999
2,2017-12-01 14,460.11666666666656
3,2017-12-01 14,1063.24
4,2017-12-01 14,564.3
5,2017-12-01 14,475.95
6,2017-12-01 14,671.0166666666668
7,2017-12-01 14,250.00833333333333
8,2017-12-01 14,2008.9333333333332
9,2017-12-01 14,227.2083333333333
10,2017-12-01 14,784.5416666666667
11,2017-12-01 14,419.9
12,2017-12-01 14,1929.7666666666662
13,2017-12-01 14,326.6416666666666
14,2017-12-01 14,505.08333333333326
15,2017-12-01 14,549.5749999999999
16,2017-12-01 14,537.3833333333333
17,2017-12-01 14,750.8166666666667
18,2017-12-01 14,430.825
19,2017-12-01 14,387.59999999999997
20,2017-12-01 14,1978.6916666666664
21,2017-12-01 14,711.2333333333331
22,2017-12-01 14,235.9166666666666
23,2017-12-01 14,262.8333333333333
24,2017-12-01 14,830.4583333333331
25,2017-12-01 14,891.733333333333
26,2017-12-01 14,404.5416666666666
27,2017-12-01 14,540.8666666666667
28,2017-12-01 14,666.1083333333331
29,2017-12-01 14,929.8916666666669
30,2017-12-01 14,550.8416666666667
31,2017-12-01 14,1003.0416666666665
32,2017-12-01 14,418.47499999999997
33,2017-12-01 14,432.8833333333334
1,2017-12-01 15,789.1333333333331
2,2017-12-01 15,606.4166666666666
3,2017-12-01 15,1199.09
4,2017-12-01 15,529.7833333333333
5,2017-12-01 15,660.25
6,2017-12-01 15,713.7666666666668
7,2017-12-01 15,294.81666666666666
8,2017-12-01 15,2361.066666666666
9,2017-12-01 15,253.80833333333334
10,2017-12-01 15,867.983333333333
11,2017-12-01 15,642.9916666666667
12,2017-12-01 15,2208.75
13,2017-12-01 15,400.9
14,2017-12-01 15,631.9083333333333
15,2017-12-01 15,822.8583333333331
16,2017-12-01 15,705.5333333333332
17,2017-12-01 15,719.625
18,2017-12-01 15,337.72499999999997
19,2017-12-01 15,561.7666666666667
20,2017-12-01 15,1845.2166666666662
21,2017-12-01 15,659.6166666666668
22,2017-12-01 15,560.3416666666667
23,2017-12-01 15,439.84999999999997
24,2017-12-01 15,1151.5583333333334
25,2017-12-01 15,923.2416666666669
26,2017-12-01 15,497.325
27,2017-12-01 15,783.275
28,2017-12-01 15,604.0416666666666
