time_stamp,loc_id,date,hour,week,holiday,week_num,data_mean_week_hour,data_median_week_hour,data_var_week_hour
2017-12-01 00:00:00,1,2017-12-01,0,4,0,13,746.0,722.0,10036.0
2017-12-01 00:00:00,2,2017-12-01,0,4,0,13,877.6666666666666,801.0,63457.333333333336
2017-12-01 00:00:00,3,2017-12-01,0,4,0,13,202.0,128.0,36507.0
2017-12-01 00:00:00,4,2017-12-01,0,4,0,13,212.33333333333334,189.0,24124.333333333332
2017-12-01 00:00:00,5,2017-12-01,0,4,0,13,328.3333333333333,327.0,4901.333333333333
2017-12-01 00:00:00,6,2017-12-01,0,4,0,13,427.0,371.0,81313.0
2017-12-01 00:00:00,7,2017-12-01,0,4,0,13,215.33333333333334,230.0,12930.333333333332
2017-12-01 00:00:00,8,2017-12-01,0,4,0,13,101.0,97.0,2613.0
2017-12-01 00:00:00,9,2017-12-01,0,4,0,13,453.6666666666667,498.0,8956.333333333334
2017-12-01 00:00:00,10,2017-12-01,0,4,0,13,29.333333333333332,29.0,272.3333333333333
2017-12-01 00:00:00,11,2017-12-01,0,4,0,13,432.6666666666667,419.0,7622.333333333334
2017-12-01 00:00:00,12,2017-12-01,0,4,0,13,111.0,89.0,3067.0
2017-12-01 00:00:00,13,2017-12-01,0,4,0,13,70.33333333333333,50.0,1792.3333333333333
2017-12-01 00:00:00,14,2017-12-01,0,4,0,13,28.333333333333332,14.0,754.3333333333333
2017-12-01 00:00:00,15,2017-12-01,0,4,0,13,19.333333333333332,23.0,66.33333333333333
2017-12-01 00:00:00,16,2017-12-01,0,4,0,13,9.333333333333334,7.0,24.333333333333336
2017-12-01 00:00:00,17,2017-12-01,0,4,0,13,526.0,447.0,34093.0
2017-12-01 00:00:00,18,2017-12-01,0,4,0,13,691.3333333333334,623.0,18264.333333333332
2017-12-01 00:00:00,19,2017-12-01,0,4,0,13,413.0,392.0,3193.0
2017-12-01 00:00:00,20,2017-12-01,0,4,0,13,45.333333333333336,47.0,212.33333333333331
2017-12-01 00:00:00,21,2017-12-01,0,4,0,13,375.3333333333333,474.0,35190.33333333333
2017-12-01 00:00:00,22,2017-12-01,0,4,0,13,7.0,7.0,2.0
2017-12-01 00:00:00,23,2017-12-01,0,4,0,13,507.6666666666667,563.0,12296.333333333332
2017-12-01 00:00:00,24,2017-12-01,0,4,0,13,19.333333333333332,9.0,422.33333333333337
2017-12-01 00:00:00,25,2017-12-01,0,4,0,13,565.3333333333334,565.0,168510.3333333333
2017-12-01 00:00:00,26,2017-12-01,0,4,0,13,49.666666666666664,43.0,474.3333333333333
2017-12-01 00:00:00,27,2017-12-01,0,4,0,13,28.333333333333332,26.0,34.333333333333336
2017-12-01 00:00:00,28,2017-12-01,0,4,0,13,472.0,590.0,43204.0
2017-12-01 00:00:00,29,2017-12-01,0,4,0,13,34.0,28.0,196.0
2017-12-01 00:00:00,30,2017-12-01,0,4,0,13,592.0,464.0,106537.0
2017-12-01 00:00:00,31,2017-12-01,0,4,0,13,237.66666666666666,242.0,4570.333333333334
2017-12-01 00:00:00,32,2017-12-01,0,4,0,13,87.0,19.0,14493.0
2017-12-01 00:00:00,33,2017-12-01,0,4,0,13,20.666666666666668,21.0,6.333333333333334
2017-12-01 01:00:00,1,2017-12-01,1,4,0,13,427.3333333333333,427.0,420.3333333333333
2017-12-01 01:00:00,2,2017-12-01,1,4,0,13,904.3333333333334,999.0,53810.33333333333
2017-12-01 01:00:00,3,2017-12-01,1,4,0,13,36.666666666666664,38.0,145.33333333333331
2017-12-01 01:00:00,4,2017-12-01,1,4,0,13,148.0,148.0,128.0
2017-12-01 01:00:00,5,2017-12-01,1,4,0,13,171.66666666666666,182.0,320.3333333333333
2017-12-01 01:00:00,6,2017-12-01,1,4,0,13,203.66666666666666,145.0,11417.333333333334
2017-12-01 01:00:00,7,2017-12-01,1,4,0,13,124.66666666666667,111.0,2032.3333333333333
2017-12-01 01:00:00,8,2017-12-01,1,4,0,13,27.666666666666668,20.0,200.33333333333331
2017-12-01 01:00:00,9,2017-12-01,1,4,0,13,348.3333333333333,386.0,18620.333333333336
2017-12-01 01:00:00,10,2017-12-01,1,4,0,13,9.0,10.0,7.0
2017-12-01 01:00:00,11,2017-12-01,1,4,0,13,245.0,232.0,3549.0
2017-12-01 01:00:00,12,2017-12-01,1,4,0,13,38.0,27.0,741.0
2017-12-01 01:00:00,13,2017-12-01,1,4,0,13,26.0,25.0,57.0
2017-12-01 01:00:00,14,2017-12-01,1,4,0,13,25.333333333333332,16.0,426.33333333333337
2017-12-01 01:00:00,15,2017-12-01,1,4,0,13,14.666666666666666,12.0,86.33333333333333
2017-12-01 01:00:00,16,2017-12-01,1,4,0,13,6.0,6.0,4.0
2017-12-01 01:00:00,17,2017-12-01,1,4,0,13,189.33333333333334,198.0,840.3333333333333
2017-12-01 01:00:00,18,2017-12-01,1,4,0,13,388.6666666666667,452.0,43008.333333333336
2017-12-01 01:00:00,19,2017-12-01,1,4,0,13,277.0,261.0,6276.0
2017-12-01 01:00:00,20,2017-12-01,1,4,0,13,27.666666666666668,17.0,446.33333333333337
2017-12-01 01:00:00,21,2017-12-01,1,4,0,13,410.0,410.0,6272.0
2017-12-01 01:00:00,22,2017-12-01,1,4,0,13,5.5,5.5,0.5
2017-12-01 01:00:00,23,2017-12-01,1,4,0,13,342.3333333333333,377.0,19126.333333333332
2017-12-01 01:00:00,24,2017-12-01,1,4,0,13,5.333333333333333,5.0,2.333333333333333
2017-12-01 01:00:00,25,2017-12-01,1,4,0,13,480.0,480.0,10082.0
2017-12-01 01:00:00,26,2017-12-01,1,4,0,13,27.0,28.0,183.0
2017-12-01 01:00:00,27,2017-12-01,1,4,0,13,30.0,28.0,259.0
2017-12-01 01:00:00,28,2017-12-01,1,4,0,13,244.0,260.0,15568.0
2017-12-01 01:00:00,29,2017-12-01,1,4,0,13,10.0,9.0,21.0
2017-12-01 01:00:00,30,2017-12-01,1,4,0,13,569.3333333333334,674.0,70716.33333333333
2017-12-01 01:00:00,31,2017-12-01,1,4,0,13,94.0,83.0,1213.0
2017-12-01 01:00:00,32,2017-12-01,1,4,0,13,9.666666666666666,10.0,2.3333333333333335
2017-12-01 01:00:00,33,2017-12-01,1,4,0,13,24.666666666666668,17.0,226.33333333333331
2017-12-01 02:00:00,1,2017-12-01,2,4,0,13,224.0,257.5,17135.333333333332
2017-12-01 02:00:00,2,2017-12-01,2,4,0,13,965.0,786.0,156163.0
2017-12-01 02:00:00,3,2017-12-01,2,4,0,13,19.666666666666668,20.0,30.33333333333333
2017-12-01 02:00:00,4,2017-12-01,2,4,0,13,111.5,111.5,264.5
2017-12-01 02:00:00,5,2017-12-01,2,4,0,13,141.33333333333334,132.0,6306.333333333333
2017-12-01 02:00:00,6,2017-12-01,2,4,0,13,194.0,197.0,3913.0
2017-12-01 02:00:00,7,2017-12-01,2,4,0,13,73.0,67.5,3456.6666666666665
2017-12-01 02:00:00,8,2017-12-01,2,4,0,13,18.333333333333332,12.0,140.33333333333331
2017-12-01 02:00:00,9,2017-12-01,2,4,0,13,263.3333333333333,350.0,23057.333333333332
2017-12-01 02:00:00,10,2017-12-01,2,4,0,13,6.0,6.0,4.0
2017-12-01 02:00:00,11,2017-12-01,2,4,0,13,255.66666666666666,257.0,2501.333333333333
2017-12-01 02:00:00,12,2017-12-01,2,4,0,13,20.333333333333332,17.0,72.33333333333334
2017-12-01 02:00:00,13,2017-12-01,2,4,0,13,18.666666666666668,13.0,114.33333333333333
2017-12-01 02:00:00,14,2017-12-01,2,4,0,13,24.333333333333332,14.0,500.3333333333333
2017-12-01 02:00:00,15,2017-12-01,2,4,0,13,11.666666666666666,9.0,54.33333333333334
2017-12-01 02:00:00,16,2017-12-01,2,4,0,13,5.666666666666667,6.0,2.333333333333333
2017-12-01 02:00:00,17,2017-12-01,2,4,0,13,108.25,128.5,5057.583333333333
2017-12-01 02:00:00,18,2017-12-01,2,4,0,13,179.0,222.5,12112.666666666666
2017-12-01 02:00:00,19,2017-12-01,2,4,0,13,232.33333333333334,197.0,8680.333333333332
2017-12-01 02:00:00,20,2017-12-01,2,4,0,13,36.333333333333336,18.0,1442.3333333333335
2017-12-01 02:00:00,21,2017-12-01,2,4,0,13,302.5,302.5,1012.5
2017-12-01 02:00:00,22,2017-12-01,2,4,0,13,3.6666666666666665,5.0,5.333333333333334
2017-12-01 02:00:00,23,2017-12-01,2,4,0,13,340.6666666666667,357.0,1460.3333333333333
2017-12-01 02:00:00,24,2017-12-01,2,4,0,13,3.6666666666666665,4.0,2.333333333333333
2017-12-01 02:00:00,25,2017-12-01,2,4,0,13,370.5,370.5,2244.5
2017-12-01 02:00:00,26,2017-12-01,2,4,0,13,12.333333333333334,12.0,30.333333333333336
