time_stamp,loc_id,date,hour,week,holiday,week_num,data_mean_week_hour,data_median_week_hour,data_var_week_hour
2017-12-01 00:00:00,1,2017-12-01,0,4,0,13,589.0,585.5,58726.0
2017-12-01 00:00:00,2,2017-12-01,0,4,0,13,687.25,711.5,14468.25
2017-12-01 00:00:00,3,2017-12-01,0,4,0,13,111.25,121.0,1363.5833333333333
2017-12-01 00:00:00,4,2017-12-01,0,4,0,13,228.25,224.0,34538.916666666664
2017-12-01 00:00:00,5,2017-12-01,0,4,0,13,279.5,284.0,11510.333333333334
2017-12-01 00:00:00,6,2017-12-01,0,4,0,13,454.0,384.5,36666.0
2017-12-01 00:00:00,7,2017-12-01,0,4,0,13,223.75,218.0,5721.583333333333
2017-12-01 00:00:00,8,2017-12-01,0,4,0,13,97.75,87.5,1610.9166666666667
2017-12-01 00:00:00,9,2017-12-01,0,4,0,13,457.0,458.0,3630.6666666666665
2017-12-01 00:00:00,10,2017-12-01,0,4,0,13,30.5,30.0,387.0
2017-12-01 00:00:00,11,2017-12-01,0,4,0,13,418.75,419.5,7776.916666666667
2017-12-01 00:00:00,12,2017-12-01,0,4,0,13,121.5,128.0,3391.0
2017-12-01 00:00:00,13,2017-12-01,0,4,0,13,78.25,76.0,1317.5833333333333
2017-12-01 00:00:00,14,2017-12-01,0,4,0,13,48.5,51.0,745.0
2017-12-01 00:00:00,15,2017-12-01,0,4,0,13,20.5,23.0,51.0
2017-12-01 00:00:00,16,2017-12-01,0,4,0,13,10.5,7.5,49.666666666666664
2017-12-01 00:00:00,17,2017-12-01,0,4,0,13,323.5,348.5,16915.0
2017-12-01 00:00:00,18,2017-12-01,0,4,0,13,645.25,633.5,24324.25
2017-12-01 00:00:00,19,2017-12-01,0,4,0,13,379.25,381.0,1852.9166666666667
2017-12-01 00:00:00,20,2017-12-01,0,4,0,13,37.25,38.5,162.91666666666666
2017-12-01 00:00:00,21,2017-12-01,0,4,0,13,407.5,327.0,99171.66666666667
2017-12-01 00:00:00,22,2017-12-01,0,4,0,13,5.0,4.0,7.0
2017-12-01 00:00:00,23,2017-12-01,0,4,0,13,570.75,571.5,4641.583333333333
2017-12-01 00:00:00,24,2017-12-01,0,4,0,13,7.5,7.5,5.666666666666667
2017-12-01 00:00:00,25,2017-12-01,0,4,0,13,390.75,372.0,68481.58333333333
2017-12-01 00:00:00,26,2017-12-01,0,4,0,13,56.5,57.0,577.0
2017-12-01 00:00:00,27,2017-12-01,0,4,0,13,23.25,21.0,83.58333333333333
2017-12-01 00:00:00,28,2017-12-01,0,4,0,13,275.25,204.0,48128.916666666664
2017-12-01 00:00:00,29,2017-12-01,0,4,0,13,42.0,37.0,596.6666666666666
2017-12-01 00:00:00,30,2017-12-01,0,4,0,13,527.0,435.5,90824.66666666667
2017-12-01 00:00:00,31,2017-12-01,0,4,0,13,196.25,205.0,4916.25
2017-12-01 00:00:00,32,2017-12-01,0,4,0,13,20.5,18.5,33.666666666666664
2017-12-01 00:00:00,33,2017-12-01,0,4,0,13,21.0,22.0,12.666666666666666
2017-12-01 01:00:00,1,2017-12-01,1,4,0,13,419.0,427.5,4590.0
2017-12-01 01:00:00,2,2017-12-01,1,4,0,13,832.0,807.0,47226.0
2017-12-01 01:00:00,3,2017-12-01,1,4,0,13,45.75,31.0,1470.9166666666667
2017-12-01 01:00:00,4,2017-12-01,1,4,0,13,185.33333333333334,156.0,8745.333333333334
2017-12-01 01:00:00,5,2017-12-01,1,4,0,13,143.75,146.5,1144.25
2017-12-01 01:00:00,6,2017-12-01,1,4,0,13,201.0,169.0,7288.666666666667
2017-12-01 01:00:00,7,2017-12-01,1,4,0,13,122.25,122.5,2666.25
2017-12-01 01:00:00,8,2017-12-01,1,4,0,13,25.25,25.0,244.91666666666666
2017-12-01 01:00:00,9,2017-12-01,1,4,0,13,293.75,276.5,19810.916666666668
2017-12-01 01:00:00,10,2017-12-01,1,4,0,13,10.75,10.5,0.9166666666666666
2017-12-01 01:00:00,11,2017-12-01,1,4,0,13,251.0,248.0,2273.3333333333335
2017-12-01 01:00:00,12,2017-12-01,1,4,0,13,44.0,44.5,482.0
2017-12-01 01:00:00,13,2017-12-01,1,4,0,13,31.75,33.0,22.916666666666668
2017-12-01 01:00:00,14,2017-12-01,1,4,0,13,54.25,41.5,1988.25
2017-12-01 01:00:00,15,2017-12-01,1,4,0,13,13.25,10.5,64.25
2017-12-01 01:00:00,16,2017-12-01,1,4,0,13,6.5,5.5,9.666666666666666
2017-12-01 01:00:00,17,2017-12-01,1,4,0,13,152.25,161.0,2092.9166666666665
